CODIGO,PROVINCIA,DISTRITO,UNIDADE SANITÁRIA,CLASSIFICAÇÃO,NÍVEL,TIPO DE US,Tipo,Maternidade,Camas Maternidade,Camas Internamento,Camas Total
1110109,Maputo Cidade,Khampfumo,CS Malhangalene,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1110107,Maputo Cidade,Khampfumo,CS Maxaquene,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1110110,Maputo Cidade,Khampfumo,CS Polana Cimento,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
11101110,Maputo Cidade,Khampfumo,CS Porto,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,não,0,0,0
1110101,Maputo Cidade,Khampfumo,HC Maputo,Hospital Central,Nível Quaternário,Hospital Central (Tipo US),HosPital,sim,176,992,1168
1110102,Maputo Cidade,Khampfumo,HM Maputo,Hospital Militar,Nível Quaternário,Hospital Militar(Tipo US),HosPital,sim,0,132,132
1110113,Maputo Cidade,Khampfumo,PS Nº 2 Tribunal,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1010313,Niassa,Lago,CS Bandeze,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,3,6
1010304,Niassa,Lago,CS Chia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,3,5
1010320,Niassa,Lago,CS Chiuanga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,2,5
1010314,Niassa,Lago,CS Cóbuè,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,8,12
1010317,Niassa,Lago,CS Lizunga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,3,5
1010312,Niassa,Lago,CS Lupilichi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,3,5
1010321,Niassa,Lago,CS Mandambuzi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,1,2
1010315,Niassa,Lago,CS Maniamba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,3,5
1010316,Niassa,Lago,CS Mechumua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,1,2
1010306,Niassa,Lago,CS Melulucas,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,2,4
1010307,Niassa,Lago,CS Messumba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,3,5
1010308,Niassa,Lago,CS Metangula,Centro de Saúde Urbano Tipo A,Nível Primário,Centro de Saúde Urbano,CS,sim,4,10,14
1010309,Niassa,Lago,CS Ngofi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,4,0,4
1010310,Niassa,Lago,CS Ngôo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,3,4
1010323,Niassa,Lago,CS Nkolongue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,2,5
1010322,Niassa,Lago,CS Ntumba,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,1,3
1010319,Niassa,Lago,CS Tulo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,5,6
1010311,Niassa,Lago,CS Wikihi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,3,4
1030506,Nampula,Lalaua,CS Lalaua,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,20,28
1030507,Nampula,Lalaua,CS Lurio,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1030508,Nampula,Lalaua,CS Meti,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1030510,Nampula,Lalaua,CS Muesseleque,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1030509,Nampula,Lalaua,CS Naquessa,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1030505,Nampula,Lalaua,CS Namige,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1032202,Nampula,Larde,CS Guarneia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1032203,Nampula,Larde,CS Larde,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,7,11,18
1032204,Nampula,Larde,CS Marrupanama,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1032205,Nampula,Larde,CS Topuito,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1032206,Nampula,Larde,PS Najaca,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1032207,Nampula,Larde,PS Nambilane,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1091201,Gaza,Limpopo,CS Chicumbane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,29,69,98
1091208,Gaza,Limpopo,CS Chipenhe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,0,10
1090209,Gaza,Limpopo,CS Chissano,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1091211,Gaza,Limpopo,CS Julius Nyerere,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,0,10
1090211,Gaza,Limpopo,CS Licilio,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1091215,Gaza,Limpopo,CS Vladimir Lenine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,7,0,7
1091214,Gaza,Limpopo,CS Zongoene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,0,10
1032302,Nampula,Liupo,CS Liupo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,24,32
1032303,Nampula,Liupo,CS Nakakana,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1032304,Nampula,Liupo,CS Quinga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1041904,Zambezia,Luabo,CS Ilha Chimbazo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1041903,Zambezia,Luabo,CS Ilha Salia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1041902,Zambezia,Luabo,CS Luabo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,6,10
1041906,Zambezia,Luabo,CS Marcação,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1041905,Zambezia,Luabo,CS Socovinho,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1040809,Zambezia,Lugela,CS Erurune,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1040806,Zambezia,Lugela,CS Lugela-Sede,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,9,34,43
1040811,Zambezia,Lugela,CS Mubanama,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1040816,Zambezia,Lugela,CS Mucubi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1040838,Zambezia,Lugela,CS Mudedereia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,10,0,10
1040836,Zambezia,Lugela,CS Mulide,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1040812,Zambezia,Lugela,CS Mungulune,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1040807,Zambezia,Lugela,CS Munhamade,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1040808,Zambezia,Lugela,CS Namagoa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,7,17
1040814,Zambezia,Lugela,CS Puthine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1040815,Zambezia,Lugela,CS Tacuane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1040810,Zambezia,Lugela,PS Limbue,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,3,0,3
1040813,Zambezia,Lugela,PS Nigau,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090814,Gaza,Mabalane,CS Chinhequete,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1090807,Gaza,Mabalane,CS Combomune,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,9,0,9
1090806,Gaza,Mabalane,CS Mabalane,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,13,14,27
1090808,Gaza,Mabalane,CS Mabomo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1090809,Gaza,Mabalane,CS Matsambo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1090812,Gaza,Mabalane,CS Pfukwe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,0,10
1090811,Gaza,Mabalane,CS Tsocate,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,6,0,6
1090801,Gaza,Mabalane,PS Macarrale,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090813,Gaza,Mabalane,PS Munginge,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1090810,Gaza,Mabalane,PS Nhimbainwe B,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1080811,Inhambane,Mabote,CS Benzane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1080806,Inhambane,Mabote,CS Mabote,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,24,32
1080810,Inhambane,Mabote,CS Maculuve,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1080807,Inhambane,Mabote,CS Mussengue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1080805,Inhambane,Mabote,CS Papatane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1080809,Inhambane,Mabote,CS Tunguane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1080808,Inhambane,Mabote,CS Zimane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1050713,Tete,Macanga,CS Bawe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,3,0,3
1050711,Tete,Macanga,CS Campala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1050706,Tete,Macanga,CS Chidzolomondo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1050701,Tete,Macanga,CS Furancungo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,11,26,37
1050705,Tete,Macanga,CS Gandali,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,9,0,9
1050709,Tete,Macanga,CS Miwanga,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1050710,Tete,Macanga,CS Mutchoncho,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1050708,Tete,Macanga,CS Namadende,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1050714,Tete,Macanga,CS Walota,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1061207,Manica,Macate,CS Catize,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,0,1
1061206,Manica,Macate,CS Chicanga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1061208,Manica,Macate,CS Chinete,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1061203,Manica,Macate,CS Macate,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,14,0,14
1061204,Manica,Macate,CS Marera,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1061205,Manica,Macate,CS Zembe Centro,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1070905,Sofala,Machanga,CS Beia-Peia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1070911,Sofala,Machanga,CS Buene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1070912,Sofala,Machanga,CS Chiloane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1070910,Sofala,Machanga,CS Chinhuque,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1070909,Sofala,Machanga,CS Divinhe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1070907,Sofala,Machanga,CS Inharingue,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1070901,Sofala,Machanga,CS Javane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1070908,Sofala,Machanga,CS Machanga,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,10,8,18
1070906,Sofala,Machanga,CS Maropanhe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1070913,Sofala,Machanga,CS Nhamachire,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1060506,Manica,Machaze,CS Bassane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,0,1
1060507,Manica,Machaze,CS Chipopopo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,0,1
1060508,Manica,Machaze,CS Chipudji,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1060509,Manica,Machaze,CS Chitobe,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1060596,Manica,Machaze,CS Mavende,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1060510,Manica,Machaze,CS Mazwissanga,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1060513,Manica,Machaze,CS Mutefo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1060512,Manica,Machaze,CS Sambassoca,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1060511,Manica,Machaze,CS Save,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1060597,Manica,Machaze,CS Thimbi - Thimbi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1060514,Manica,Machaze,CS Chinzine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1020612,Cabo Delgado,Macomia,CS  Macomia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,17,29,46
1020614,Cabo Delgado,Macomia,CS Chai,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,6,4,10
1020607,Cabo Delgado,Macomia,CS Mucojo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,7,11
1020610,Cabo Delgado,Macomia,CS Naunde,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1020609,Cabo Delgado,Macomia,CS Nguida,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,5,0,5
1020611,Cabo Delgado,Macomia,CS Piquewe,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,Sim,4,2,6
1020608,Cabo Delgado,Macomia,CS Quaterajo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,1,4,5
1060610,Manica,Macossa,CS Dunda,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,7,0,7
1060606,Manica,Macossa,CS Macossa,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,6,12,18
1060607,Manica,Macossa,CS Massangazi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1060609,Manica,Macossa,CS Nguawala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1060608,Manica,Macossa,CS Nhamagua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1040916,Zambezia,Maganja da Costa,CS Alto Mutola,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1040902,Zambezia,Maganja da Costa,CS Cabuir,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1040913,Zambezia,Maganja da Costa,CS Cariua,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1040908,Zambezia,Maganja da Costa,CS Mabala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1040936,Zambezia,Maganja da Costa,CS Mapira,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1040909,Zambezia,Maganja da Costa,CS Muloa,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,não,0,0,0
1040961,Zambezia,Maganja da Costa,CS Muzo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,10,13,23
1040911,Zambezia,Maganja da Costa,CS Nante,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1040906,Zambezia,Maganja da Costa,HD Maganja da Costa,HD - Hospital Distritais,Nível Secundário,Hospital Distrital (Tipo US),HosPital,sim,0,0,0
1040937,Zambezia,Maganja da Costa,PS Moneia,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1040919,Zambezia,Maganja da Costa,PS Mugaua,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1040915,Zambezia,Maganja da Costa,PS Vila Valdez,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,13,34,47
1050806,Tete,Magoe,CS Cazindira,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1050807,Tete,Magoe,CS Chinthopo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1050808,Tete,Magoe,CS Chitete,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1050809,Tete,Magoe,CS Daque,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1050805,Tete,Magoe,CS Luia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,2,8
1050810,Tete,Magoe,CS Magoe,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,5,8,13
1050811,Tete,Magoe,CS Mucumbura,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,13,16,29
1050812,Tete,Magoe,CS Mussenguezi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,2,0,2
1100307,Maputo Provincia,Magude,CS Captine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1100315,Maputo Provincia,Magude,CS Chichico,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1100312,Maputo Provincia,Magude,CS Chicutso,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1100314,Maputo Provincia,Magude,CS Facazissa,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,0,2
1100306,Maputo Provincia,Magude,CS Magude,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,11,41,52
1100310,Maputo Provincia,Magude,CS Mahel,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1100311,Maputo Provincia,Magude,CS Mapulanguene,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1100313,Maputo Provincia,Magude,CS Moine,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1100308,Maputo Provincia,Magude,CS Motaze,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,8,0,8
1100309,Maputo Provincia,Magude,CS Panjane,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1010512,Niassa,Majune,CS Lisombe,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,0,1
1010506,Niassa,Majune,CS Luambala,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1010511,Niassa,Majune,CS Lugenda,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,0,1
1010507,Niassa,Majune,CS Malanga,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,10,25,35
1010505,Niassa,Majune,CS Matucuta,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,1,5
1010509,Niassa,Majune,CS Mecualo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,1,5
1010514,Niassa,Majune,CS Metomone,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,1,5
1010510,Niassa,Majune,CS Muaquia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,0,1
1010508,Niassa,Majune,CS Nairubi,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,1,4
1010513,Niassa,Majune,CS Riate,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,1,2
1030608,Nampula,Malema,CS Chuhulo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,6,0,6
1030609,Nampula,Malema,CS Cunvarre,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1030606,Nampula,Malema,CS Malema,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,8,25,33
1030610,Nampula,Malema,CS Murralelo,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1030611,Nampula,Malema,CS Murripa,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1030614,Nampula,Malema,CS Murumbo,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1030607,Nampula,Malema,CS Mutuali,Centro de Saúde Rural Tipo 1,Nível Primário,Centro de Saúde Rural,CS,sim,0,0,0
1030613,Nampula,Malema,CS Nakata,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,3,0,3
1030612,Nampula,Malema,CS Nataleia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,sim,4,0,4
1030615,Nampula,Malema,PS Nioce,Posto de Saúde,Nível Primário,Posto de Saúde (Tipo US),Posto,não,0,0,0
1010602,Niassa,Mandimba,CS Chanica,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,1,3
1010607,Niassa,Mandimba,CS Lipuzia,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,1,2
1010608,Niassa,Mandimba,CS Lissiete,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,2,2,4
1010615,Niassa,Mandimba,CS Lussangasse,Centro de Saúde Rural Tipo 2,Nível Primário,Centro de Saúde Rural,CS,não,1,1,2
